split,dataset,example_id,condition,evidence_recall,precision,mrr,ndcg,any_hit,path_completion,missed_evidence,requested_chunks,requested_token_budget,materialized_chunks,materialized_tokens,selected_chunk_ids,positive_chunk_ids,positive_indices,graph_facets,graph_edges,graph_memory_bytes,graph_ms,cluster_ms,score_ms,selection_ms,routing_ms,cluster_iterations,cluster_converged,peak_graph_gpu_bytes,device
test,musique,3hop1__103197_214799_259594,embedding_kmeans,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://musique/3hop1__103197_214799_259594#chunk=10|benchmark://musique/3hop1__103197_214799_259594#chunk=8|benchmark://musique/3hop1__103197_214799_259594#chunk=24|benchmark://musique/3hop1__103197_214799_259594#chunk=2,benchmark://musique/3hop1__103197_214799_259594#chunk=11|benchmark://musique/3hop1__103197_214799_259594#chunk=12|benchmark://musique/3hop1__103197_214799_259594#chunk=13|benchmark://musique/3hop1__103197_214799_259594#chunk=14|benchmark://musique/3hop1__103197_214799_259594#chunk=15|benchmark://musique/3hop1__103197_214799_259594#chunk=20|benchmark://musique/3hop1__103197_214799_259594#chunk=21|benchmark://musique/3hop1__103197_214799_259594#chunk=22|benchmark://musique/3hop1__103197_214799_259594#chunk=23|benchmark://musique/3hop1__103197_214799_259594#chunk=59|benchmark://musique/3hop1__103197_214799_259594#chunk=60|benchmark://musique/3hop1__103197_214799_259594#chunk=61,3|4|5|6|7|13|14|15|16|55|57|58,0,0,0,0.0,0.0,0.8427000138908625,1.0633000638335943,1.9060000777244568,0,0,0,cuda
test,musique,3hop1__103197_214799_259594,graph_cc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://musique/3hop1__103197_214799_259594#chunk=24|benchmark://musique/3hop1__103197_214799_259594#chunk=8|benchmark://musique/3hop1__103197_214799_259594#chunk=10|benchmark://musique/3hop1__103197_214799_259594#chunk=2,benchmark://musique/3hop1__103197_214799_259594#chunk=11|benchmark://musique/3hop1__103197_214799_259594#chunk=12|benchmark://musique/3hop1__103197_214799_259594#chunk=13|benchmark://musique/3hop1__103197_214799_259594#chunk=14|benchmark://musique/3hop1__103197_214799_259594#chunk=15|benchmark://musique/3hop1__103197_214799_259594#chunk=20|benchmark://musique/3hop1__103197_214799_259594#chunk=21|benchmark://musique/3hop1__103197_214799_259594#chunk=22|benchmark://musique/3hop1__103197_214799_259594#chunk=23|benchmark://musique/3hop1__103197_214799_259594#chunk=59|benchmark://musique/3hop1__103197_214799_259594#chunk=60|benchmark://musique/3hop1__103197_214799_259594#chunk=61,3|4|5|6|7|13|14|15|16|55|57|58,1,70,2512,4.878799896687269,8.274199906736612,1.5533999539911747,1.0828000959008932,15.78919985331595,6,1,9576960,cuda
test,musique,3hop1__103197_214799_259594,graph_label_propagation,0.08333333333333333,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.9166666666666666,4,128,0,0,benchmark://musique/3hop1__103197_214799_259594#chunk=24|benchmark://musique/3hop1__103197_214799_259594#chunk=2|benchmark://musique/3hop1__103197_214799_259594#chunk=20|benchmark://musique/3hop1__103197_214799_259594#chunk=25,benchmark://musique/3hop1__103197_214799_259594#chunk=11|benchmark://musique/3hop1__103197_214799_259594#chunk=12|benchmark://musique/3hop1__103197_214799_259594#chunk=13|benchmark://musique/3hop1__103197_214799_259594#chunk=14|benchmark://musique/3hop1__103197_214799_259594#chunk=15|benchmark://musique/3hop1__103197_214799_259594#chunk=20|benchmark://musique/3hop1__103197_214799_259594#chunk=21|benchmark://musique/3hop1__103197_214799_259594#chunk=22|benchmark://musique/3hop1__103197_214799_259594#chunk=23|benchmark://musique/3hop1__103197_214799_259594#chunk=59|benchmark://musique/3hop1__103197_214799_259594#chunk=60|benchmark://musique/3hop1__103197_214799_259594#chunk=61,3|4|5|6|7|13|14|15|16|55|57|58,5,70,2512,6.394099909812212,31.8962000310421,1.2041002046316862,1.0307999327778816,40.52520007826388,3,1,9587712,cuda
test,musique,3hop1__103197_214799_259594,paper26_bm25,0.08333333333333333,0.25,1.0,0.3903800499921017,1.0,0.0,0.9166666666666666,4,128,0,0,benchmark://musique/3hop1__103197_214799_259594#chunk=20|benchmark://musique/3hop1__103197_214799_259594#chunk=34|benchmark://musique/3hop1__103197_214799_259594#chunk=35|benchmark://musique/3hop1__103197_214799_259594#chunk=2,benchmark://musique/3hop1__103197_214799_259594#chunk=11|benchmark://musique/3hop1__103197_214799_259594#chunk=12|benchmark://musique/3hop1__103197_214799_259594#chunk=13|benchmark://musique/3hop1__103197_214799_259594#chunk=14|benchmark://musique/3hop1__103197_214799_259594#chunk=15|benchmark://musique/3hop1__103197_214799_259594#chunk=20|benchmark://musique/3hop1__103197_214799_259594#chunk=21|benchmark://musique/3hop1__103197_214799_259594#chunk=22|benchmark://musique/3hop1__103197_214799_259594#chunk=23|benchmark://musique/3hop1__103197_214799_259594#chunk=59|benchmark://musique/3hop1__103197_214799_259594#chunk=60|benchmark://musique/3hop1__103197_214799_259594#chunk=61,3|4|5|6|7|13|14|15|16|55|57|58,0,0,0,0.0,0.0,0.0,34.03290011920035,34.03290011920035,0,0,0,cuda
test,musique,3hop1__103197_214799_259594,paper26_hybrid,0.25,0.75,1.0,0.8318724637288826,1.0,0.0,0.75,4,128,0,0,benchmark://musique/3hop1__103197_214799_259594#chunk=20|benchmark://musique/3hop1__103197_214799_259594#chunk=13|benchmark://musique/3hop1__103197_214799_259594#chunk=12|benchmark://musique/3hop1__103197_214799_259594#chunk=40,benchmark://musique/3hop1__103197_214799_259594#chunk=11|benchmark://musique/3hop1__103197_214799_259594#chunk=12|benchmark://musique/3hop1__103197_214799_259594#chunk=13|benchmark://musique/3hop1__103197_214799_259594#chunk=14|benchmark://musique/3hop1__103197_214799_259594#chunk=15|benchmark://musique/3hop1__103197_214799_259594#chunk=20|benchmark://musique/3hop1__103197_214799_259594#chunk=21|benchmark://musique/3hop1__103197_214799_259594#chunk=22|benchmark://musique/3hop1__103197_214799_259594#chunk=23|benchmark://musique/3hop1__103197_214799_259594#chunk=59|benchmark://musique/3hop1__103197_214799_259594#chunk=60|benchmark://musique/3hop1__103197_214799_259594#chunk=61,3|4|5|6|7|13|14|15|16|55|57|58,0,0,0,0.0,0.0,0.0,25.631500175222754,25.631500175222754,0,0,0,cuda
test,musique,3hop1__103197_214799_259594,graph_cc_hybrid,0.25,0.75,1.0,0.8048099750039491,1.0,0.0,0.75,4,128,0,0,benchmark://musique/3hop1__103197_214799_259594#chunk=20|benchmark://musique/3hop1__103197_214799_259594#chunk=13|benchmark://musique/3hop1__103197_214799_259594#chunk=40|benchmark://musique/3hop1__103197_214799_259594#chunk=12,benchmark://musique/3hop1__103197_214799_259594#chunk=11|benchmark://musique/3hop1__103197_214799_259594#chunk=12|benchmark://musique/3hop1__103197_214799_259594#chunk=13|benchmark://musique/3hop1__103197_214799_259594#chunk=14|benchmark://musique/3hop1__103197_214799_259594#chunk=15|benchmark://musique/3hop1__103197_214799_259594#chunk=20|benchmark://musique/3hop1__103197_214799_259594#chunk=21|benchmark://musique/3hop1__103197_214799_259594#chunk=22|benchmark://musique/3hop1__103197_214799_259594#chunk=23|benchmark://musique/3hop1__103197_214799_259594#chunk=59|benchmark://musique/3hop1__103197_214799_259594#chunk=60|benchmark://musique/3hop1__103197_214799_259594#chunk=61,3|4|5|6|7|13|14|15|16|55|57|58,1,70,2512,4.878799896687269,8.274199906736612,1.5533999539911747,25.43179993517697,40.138199692592025,6,1,9576960,cuda
test,musique,3hop1__103197_214799_259594,graph_label_propagation_hybrid,0.25,0.75,1.0,0.8318724637288826,1.0,0.0,0.75,4,128,0,0,benchmark://musique/3hop1__103197_214799_259594#chunk=20|benchmark://musique/3hop1__103197_214799_259594#chunk=13|benchmark://musique/3hop1__103197_214799_259594#chunk=12|benchmark://musique/3hop1__103197_214799_259594#chunk=35,benchmark://musique/3hop1__103197_214799_259594#chunk=11|benchmark://musique/3hop1__103197_214799_259594#chunk=12|benchmark://musique/3hop1__103197_214799_259594#chunk=13|benchmark://musique/3hop1__103197_214799_259594#chunk=14|benchmark://musique/3hop1__103197_214799_259594#chunk=15|benchmark://musique/3hop1__103197_214799_259594#chunk=20|benchmark://musique/3hop1__103197_214799_259594#chunk=21|benchmark://musique/3hop1__103197_214799_259594#chunk=22|benchmark://musique/3hop1__103197_214799_259594#chunk=23|benchmark://musique/3hop1__103197_214799_259594#chunk=59|benchmark://musique/3hop1__103197_214799_259594#chunk=60|benchmark://musique/3hop1__103197_214799_259594#chunk=61,3|4|5|6|7|13|14|15|16|55|57|58,5,70,2512,6.394099909812212,31.8962000310421,1.2041002046316862,24.25560005940497,63.750000204890966,3,1,9587712,cuda
test,musique,3hop1__103254_214799_259594,global_semantic,0.18181818181818182,0.5,1.0,0.6366824387328317,1.0,0.0,0.8181818181818181,4,128,0,0,benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=1|benchmark://musique/3hop1__103254_214799_259594#chunk=17|benchmark://musique/3hop1__103254_214799_259594#chunk=61,benchmark://musique/3hop1__103254_214799_259594#chunk=1|benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=19|benchmark://musique/3hop1__103254_214799_259594#chunk=2|benchmark://musique/3hop1__103254_214799_259594#chunk=20|benchmark://musique/3hop1__103254_214799_259594#chunk=3|benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=47|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=49|benchmark://musique/3hop1__103254_214799_259594#chunk=50,1|10|11|12|13|23|41|42|43|44|46,0,0,0,0.0,0.0,0.8878998924046755,1.002199947834015,1.8900998402386904,0,0,0,cuda
test,musique,3hop1__103254_214799_259594,paper25_multiscale,0.2727272727272727,0.75,1.0,0.8048099750039491,1.0,0.0,0.7272727272727273,4,128,0,0,benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=15|benchmark://musique/3hop1__103254_214799_259594#chunk=18,benchmark://musique/3hop1__103254_214799_259594#chunk=1|benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=19|benchmark://musique/3hop1__103254_214799_259594#chunk=2|benchmark://musique/3hop1__103254_214799_259594#chunk=20|benchmark://musique/3hop1__103254_214799_259594#chunk=3|benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=47|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=49|benchmark://musique/3hop1__103254_214799_259594#chunk=50,1|10|11|12|13|23|41|42|43|44|46,0,0,0,0.0,0.0,1.1409998405724764,1.1680000461637974,2.3089998867362738,0,0,0,cuda
test,musique,3hop1__103254_214799_259594,paper25_clause,0.2727272727272727,0.75,1.0,0.75369761125927,1.0,0.0,0.7272727272727273,4,128,0,0,benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=15|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=18,benchmark://musique/3hop1__103254_214799_259594#chunk=1|benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=19|benchmark://musique/3hop1__103254_214799_259594#chunk=2|benchmark://musique/3hop1__103254_214799_259594#chunk=20|benchmark://musique/3hop1__103254_214799_259594#chunk=3|benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=47|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=49|benchmark://musique/3hop1__103254_214799_259594#chunk=50,1|10|11|12|13|23|41|42|43|44|46,0,0,0,0.0,0.0,0.8372999727725983,1.1882998514920473,2.0255998242646456,0,0,0,cuda
test,musique,3hop1__103254_214799_259594,embedding_kmeans,0.18181818181818182,0.5,1.0,0.5855700749881525,1.0,0.0,0.8181818181818181,4,128,0,0,benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=15|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=63,benchmark://musique/3hop1__103254_214799_259594#chunk=1|benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=19|benchmark://musique/3hop1__103254_214799_259594#chunk=2|benchmark://musique/3hop1__103254_214799_259594#chunk=20|benchmark://musique/3hop1__103254_214799_259594#chunk=3|benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=47|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=49|benchmark://musique/3hop1__103254_214799_259594#chunk=50,1|10|11|12|13|23|41|42|43|44|46,0,0,0,0.0,0.0,0.9327000007033348,1.181999919936061,2.1146999206393957,0,0,0,cuda
test,musique,3hop1__103254_214799_259594,graph_cc,0.18181818181818182,0.5,1.0,0.5855700749881525,1.0,0.0,0.8181818181818181,4,128,0,0,benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=15|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=5,benchmark://musique/3hop1__103254_214799_259594#chunk=1|benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=19|benchmark://musique/3hop1__103254_214799_259594#chunk=2|benchmark://musique/3hop1__103254_214799_259594#chunk=20|benchmark://musique/3hop1__103254_214799_259594#chunk=3|benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=47|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=49|benchmark://musique/3hop1__103254_214799_259594#chunk=50,1|10|11|12|13|23|41|42|43|44|46,3,72,2616,4.803600022569299,10.68669999949634,0.98840007558465,1.1240001767873764,17.602700274437666,6,1,9538048,cuda
test,musique,3hop1__103254_214799_259594,graph_label_propagation,0.18181818181818182,0.5,0.5,0.44149241373678083,1.0,0.0,0.8181818181818181,4,128,0,0,benchmark://musique/3hop1__103254_214799_259594#chunk=15|benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=1|benchmark://musique/3hop1__103254_214799_259594#chunk=24,benchmark://musique/3hop1__103254_214799_259594#chunk=1|benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=19|benchmark://musique/3hop1__103254_214799_259594#chunk=2|benchmark://musique/3hop1__103254_214799_259594#chunk=20|benchmark://musique/3hop1__103254_214799_259594#chunk=3|benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=47|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=49|benchmark://musique/3hop1__103254_214799_259594#chunk=50,1|10|11|12|13|23|41|42|43|44|46,7,72,2616,5.57369994930923,35.91590002179146,1.184399938210845,1.0685001034289598,43.74250001274049,4,1,9556992,cuda
test,musique,3hop1__103254_214799_259594,paper26_bm25,0.18181818181818182,0.5,1.0,0.5855700749881525,1.0,0.0,0.8181818181818181,4,128,0,0,benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=6|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=54,benchmark://musique/3hop1__103254_214799_259594#chunk=1|benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=19|benchmark://musique/3hop1__103254_214799_259594#chunk=2|benchmark://musique/3hop1__103254_214799_259594#chunk=20|benchmark://musique/3hop1__103254_214799_259594#chunk=3|benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=47|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=49|benchmark://musique/3hop1__103254_214799_259594#chunk=50,1|10|11|12|13|23|41|42|43|44|46,0,0,0,0.0,0.0,0.0,32.79520012438297,32.79520012438297,0,0,0,cuda
test,musique,3hop1__103254_214799_259594,paper26_hybrid,0.2727272727272727,0.75,1.0,0.8318724637288826,1.0,0.0,0.7272727272727273,4,128,0,0,benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=47|benchmark://musique/3hop1__103254_214799_259594#chunk=24,benchmark://musique/3hop1__103254_214799_259594#chunk=1|benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=19|benchmark://musique/3hop1__103254_214799_259594#chunk=2|benchmark://musique/3hop1__103254_214799_259594#chunk=20|benchmark://musique/3hop1__103254_214799_259594#chunk=3|benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=47|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=49|benchmark://musique/3hop1__103254_214799_259594#chunk=50,1|10|11|12|13|23|41|42|43|44|46,0,0,0,0.0,0.0,0.0,27.636400191113353,27.636400191113353,0,0,0,cuda
test,musique,3hop1__103254_214799_259594,graph_cc_hybrid,0.2727272727272727,0.75,1.0,0.8048099750039491,1.0,0.0,0.7272727272727273,4,128,0,0,benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=24|benchmark://musique/3hop1__103254_214799_259594#chunk=47,benchmark://musique/3hop1__103254_214799_259594#chunk=1|benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=19|benchmark://musique/3hop1__103254_214799_259594#chunk=2|benchmark://musique/3hop1__103254_214799_259594#chunk=20|benchmark://musique/3hop1__103254_214799_259594#chunk=3|benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=47|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=49|benchmark://musique/3hop1__103254_214799_259594#chunk=50,1|10|11|12|13|23|41|42|43|44|46,3,72,2616,4.803600022569299,10.68669999949634,0.98840007558465,26.858200086280704,43.33690018393099,6,1,9538048,cuda
test,musique,3hop1__103254_214799_259594,graph_label_propagation_hybrid,0.2727272727272727,0.75,1.0,0.8048099750039491,1.0,0.0,0.7272727272727273,4,128,0,0,benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=24|benchmark://musique/3hop1__103254_214799_259594#chunk=47,benchmark://musique/3hop1__103254_214799_259594#chunk=1|benchmark://musique/3hop1__103254_214799_259594#chunk=18|benchmark://musique/3hop1__103254_214799_259594#chunk=19|benchmark://musique/3hop1__103254_214799_259594#chunk=2|benchmark://musique/3hop1__103254_214799_259594#chunk=20|benchmark://musique/3hop1__103254_214799_259594#chunk=3|benchmark://musique/3hop1__103254_214799_259594#chunk=46|benchmark://musique/3hop1__103254_214799_259594#chunk=47|benchmark://musique/3hop1__103254_214799_259594#chunk=48|benchmark://musique/3hop1__103254_214799_259594#chunk=49|benchmark://musique/3hop1__103254_214799_259594#chunk=50,1|10|11|12|13|23|41|42|43|44|46,7,72,2616,5.57369994930923,35.91590002179146,1.184399938210845,25.993499904870987,68.66749981418252,4,1,9556992,cuda
