protocol_revision,model,case_id,case_class,seed,baseline,expected_initial_action,decision_target_action,predicted_action,mechanism_correct,recognized_insufficient,under_expansion,over_expansion,evidence_recall,task_success,answer,expected_answer,compact_tokens,visible_tokens,materialized_tokens,materialized_bytes,network_bytes,active_kv_bytes,expansions,explicit_expansions,pra_selected_chunks,round_trips,model_passes,decision_latency_seconds,answer_latency_seconds,decision_error,decision_raw,full_ceiling_eligible
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,23,PRA_PLUS_MODEL,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,2,0,2,1.5116644001100212,1.0453454998787493,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,23,CCR_TOOL,MATERIALIZE_FULL,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,163,212,48,192,192,0,1,1,0,1,2,1.4362793997861445,1.9474778000731021,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,37,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,163,212,48,192,192,0,1,0,0,1,1,0.0,1.9395145999733359,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,37,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,0,0,1,0.0,1.0386570999398828,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,37,PRA_AUTO,MATERIALIZE_FULL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,2,0,1,0.0,1.0386570999398828,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,37,MODEL_ESCALATION,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,0,0,2,1.5886236999649554,1.0386570999398828,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,37,PRA_PLUS_MODEL,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,2,0,2,1.5886236999649554,1.0386570999398828,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,37,CCR_TOOL,MATERIALIZE_FULL,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,163,212,48,192,192,0,1,1,0,1,2,1.464620399987325,1.9395145999733359,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,53,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,163,212,48,192,192,0,1,0,0,1,1,0.0,1.9368438001256436,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,53,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,0,0,1,0.0,1.0630977000109851,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,53,PRA_AUTO,MATERIALIZE_FULL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,2,0,1,0.0,1.0630977000109851,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,53,MODEL_ESCALATION,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,0,0,2,1.594311400083825,1.0630977000109851,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,53,PRA_PLUS_MODEL,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,2,0,2,1.594311400083825,1.0630977000109851,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,53,CCR_TOOL,MATERIALIZE_FULL,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,163,212,48,192,192,0,1,1,0,1,2,1.4339377998840064,1.9368438001256436,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,71,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,163,212,48,192,192,0,1,0,0,1,1,0.0,1.9352786999661475,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,71,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,0,0,1,0.0,1.0430075000040233,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,71,PRA_AUTO,MATERIALIZE_FULL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,2,0,1,0.0,1.0430075000040233,,,1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,71,MODEL_ESCALATION,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,0,0,2,1.5276870001107454,1.0430075000040233,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,71,PRA_PLUS_MODEL,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,163,163,0,0,0,0,0,0,2,0,2,1.5276870001107454,1.0430075000040233,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-support,C1_FULL,71,CCR_TOOL,MATERIALIZE_FULL,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,163,212,48,192,192,0,1,1,0,1,2,1.4445315999910235,1.9352786999661475,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,11,FULL,MATERIALIZE_MORE,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,0,0,1,1,0.0,3.7960655000060797,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,11,COMPACT_ONLY,MATERIALIZE_MORE,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,254,254,0,0,0,0,0,0,0,0,1,0.0,1.0735629999544472,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,11,PRA_AUTO,MATERIALIZE_MORE,,PRA_AUTO,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,299,45,178,178,0,1,0,2,1,1,0.0,1.5860947000328451,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,11,MODEL_ESCALATION,MATERIALIZE_MORE,MATERIALIZE_MORE,MATERIALIZE_FULL,0,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,1,0,1,2,1.7536764000542462,3.7960655000060797,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,11,PRA_PLUS_MODEL,MATERIALIZE_MORE,CONTINUE,MATERIALIZE_FULL,0,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,695,440,1759,1759,0,2,1,2,2,2,1.488317800220102,3.9385588001459837,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,11,CCR_TOOL,MATERIALIZE_MORE,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,1,0,1,2,1.738847899949178,3.7960655000060797,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,23,FULL,MATERIALIZE_MORE,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,0,0,1,1,0.0,3.7915326000656933,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,23,COMPACT_ONLY,MATERIALIZE_MORE,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,254,254,0,0,0,0,0,0,0,0,1,0.0,1.0589588999282569,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,23,PRA_AUTO,MATERIALIZE_MORE,,PRA_AUTO,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,299,45,178,178,0,1,0,2,1,1,0.0,1.58603459992446,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,23,MODEL_ESCALATION,MATERIALIZE_MORE,MATERIALIZE_MORE,MATERIALIZE_FULL,0,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,1,0,1,2,1.7553038999903947,3.7915326000656933,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,23,PRA_PLUS_MODEL,MATERIALIZE_MORE,CONTINUE,MATERIALIZE_FULL,0,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,695,440,1759,1759,0,2,1,2,2,2,1.5213208999484777,3.832875599851832,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,23,CCR_TOOL,MATERIALIZE_MORE,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,1,0,1,2,1.7602867998648435,3.7915326000656933,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,37,FULL,MATERIALIZE_MORE,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,0,0,1,1,0.0,3.862964100204408,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,37,COMPACT_ONLY,MATERIALIZE_MORE,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,254,254,0,0,0,0,0,0,0,0,1,0.0,1.1183033999986947,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,37,PRA_AUTO,MATERIALIZE_MORE,,PRA_AUTO,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,299,45,178,178,0,1,0,2,1,1,0.0,1.5978786000050604,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,37,MODEL_ESCALATION,MATERIALIZE_MORE,MATERIALIZE_MORE,MATERIALIZE_FULL,0,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,1,0,1,2,1.8144318000413477,3.862964100204408,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,37,PRA_PLUS_MODEL,MATERIALIZE_MORE,CONTINUE,MATERIALIZE_FULL,0,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,695,440,1759,1759,0,2,1,2,2,2,1.4812178001739085,3.928693100111559,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,37,CCR_TOOL,MATERIALIZE_MORE,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,1,0,1,2,1.758331999881193,3.862964100204408,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,53,FULL,MATERIALIZE_MORE,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,0,0,1,1,0.0,3.782813899917528,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,53,COMPACT_ONLY,MATERIALIZE_MORE,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,254,254,0,0,0,0,0,0,0,0,1,0.0,0.8836054001003504,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,53,PRA_AUTO,MATERIALIZE_MORE,,PRA_AUTO,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,299,45,178,178,0,1,0,2,1,1,0.0,1.6027919999323785,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,53,MODEL_ESCALATION,MATERIALIZE_MORE,MATERIALIZE_MORE,MATERIALIZE_FULL,0,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,1,0,1,2,1.7578543000854552,3.782813899917528,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,53,PRA_PLUS_MODEL,MATERIALIZE_MORE,CONTINUE,MATERIALIZE_FULL,0,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,695,440,1759,1759,0,2,1,2,2,2,1.5293761000502855,3.960287200054154,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,53,CCR_TOOL,MATERIALIZE_MORE,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,1,0,1,2,1.6487362999469042,3.782813899917528,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,71,FULL,MATERIALIZE_MORE,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,0,0,1,1,0.0,3.796088700182736,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,71,COMPACT_ONLY,MATERIALIZE_MORE,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,254,254,0,0,0,0,0,0,0,0,1,0.0,1.0253252999391407,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,71,PRA_AUTO,MATERIALIZE_MORE,,PRA_AUTO,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,299,45,178,178,0,1,0,2,1,1,0.0,1.6138613999355584,,,1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,71,MODEL_ESCALATION,MATERIALIZE_MORE,MATERIALIZE_MORE,MATERIALIZE_FULL,0,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,1,0,1,2,1.7608153999317437,3.796088700182736,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,71,PRA_PLUS_MODEL,MATERIALIZE_MORE,CONTINUE,MATERIALIZE_FULL,0,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,695,440,1759,1759,0,2,1,2,2,2,1.5072449001017958,3.9582171998918056,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-support,C2_MORE,71,CCR_TOOL,MATERIALIZE_MORE,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,254,650,396,1581,1581,0,1,1,0,1,2,1.7189724000636488,3.796088700182736,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,11,FULL,CURSOR_NEXT,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,379,775,504,2016,2016,0,2,0,0,2,1,0.0,4.391918899957091,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,11,COMPACT_ONLY,CURSOR_NEXT,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,0,1,1,0.0,2.3380278998520225,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,11,PRA_AUTO,CURSOR_NEXT,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,2,1,1,0.0,2.284901099978015,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,11,MODEL_ESCALATION,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,0,1,2,1.73937559989281,2.2345803000498563,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,11,PRA_PLUS_MODEL,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,2,1,2,1.8168931000400335,2.4647899998817593,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,11,CCR_TOOL,CURSOR_NEXT,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,379,775,504,2016,2016,0,2,1,0,2,2,2.463450900046155,4.47673450014554,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,23,FULL,CURSOR_NEXT,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,379,775,504,2016,2016,0,2,0,0,2,1,0.0,4.307191899977624,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,23,COMPACT_ONLY,CURSOR_NEXT,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,0,1,1,0.0,2.4226322998292744,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,23,PRA_AUTO,CURSOR_NEXT,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,2,1,1,0.0,2.3138197001535445,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,23,MODEL_ESCALATION,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,0,1,2,1.8307937998324633,2.4663813000079244,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,23,PRA_PLUS_MODEL,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,2,1,2,1.7635995000600815,2.459733400028199,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,23,CCR_TOOL,CURSOR_NEXT,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,379,775,504,2016,2016,0,2,1,0,2,2,2.4702943000011146,4.4736374001950026,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,37,FULL,CURSOR_NEXT,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,379,775,504,2016,2016,0,2,0,0,2,1,0.0,4.293801000108942,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,37,COMPACT_ONLY,CURSOR_NEXT,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,0,1,1,0.0,2.424266600050032,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,37,PRA_AUTO,CURSOR_NEXT,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,2,1,1,0.0,2.427358799846843,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,37,MODEL_ESCALATION,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,0,1,2,1.8616778999567032,2.24684050003998,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,37,PRA_PLUS_MODEL,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,2,1,2,1.8412258999887854,2.460362199926749,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,37,CCR_TOOL,CURSOR_NEXT,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,379,775,504,2016,2016,0,2,1,0,2,2,2.4780668998137116,4.475832700030878,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,53,FULL,CURSOR_NEXT,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,379,775,504,2016,2016,0,2,0,0,2,1,0.0,4.432203800184652,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,53,COMPACT_ONLY,CURSOR_NEXT,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,0,1,1,0.0,2.3858403000049293,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,53,PRA_AUTO,CURSOR_NEXT,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,2,1,1,0.0,2.2780669999774545,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,53,MODEL_ESCALATION,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,0,1,2,1.7380820999387652,2.433606800157577,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,53,PRA_PLUS_MODEL,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,2,1,2,1.7895462999586016,2.44240179983899,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,53,CCR_TOOL,CURSOR_NEXT,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,379,775,504,2016,2016,0,2,1,0,2,2,2.464909699978307,4.496207799995318,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,71,FULL,CURSOR_NEXT,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,379,775,504,2016,2016,0,2,0,0,2,1,0.0,4.294545600190759,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,71,COMPACT_ONLY,CURSOR_NEXT,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,0,1,1,0.0,2.4154900000430644,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,71,PRA_AUTO,CURSOR_NEXT,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,2,1,1,0.0,2.43390760011971,,,1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,71,MODEL_ESCALATION,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,0,1,2,1.875632100040093,2.486074199900031,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,71,PRA_PLUS_MODEL,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,379,379,109,435,435,0,1,0,2,1,2,1.7393197000492364,2.2628785998094827,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-support,C3_CURSOR,71,CCR_TOOL,CURSOR_NEXT,,RETRIEVE,1,1,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,379,775,504,2016,2016,0,2,1,0,2,2,2.466050999937579,4.478180800098926,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c4-support,C4_SEARCH,11,FULL,SEARCH_RECORD,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,193,427,227,906,906,0,1,0,0,1,1,0.0,2.6544309000018984,,,1
progressive-context-v1,qwen3:0.6b,c4-support,C4_SEARCH,11,COMPACT_ONLY,SEARCH_RECORD,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,193,193,0,0,0,0,0,0,0,0,1,0.0,1.1790104999672621,,,1
progressive-context-v1,qwen3:0.6b,c4-support,C4_SEARCH,11,PRA_AUTO,SEARCH_RECORD,,PRA_AUTO,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,193,224,31,122,122,0,1,0,2,1,1,0.0,1.5092157998587936,,,1
progressive-context-v1,qwen3:0.6b,c4-support,C4_SEARCH,11,MODEL_ESCALATION,SEARCH_RECORD,SEARCH_RECORD,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,193,193,0,0,0,0,0,0,0,0,2,1.647548799868673,1.1790104999672621,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-support,C4_SEARCH,11,PRA_PLUS_MODEL,SEARCH_RECORD,CONTINUE,CONTINUE,1,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,193,224,31,122,122,0,1,0,2,1,2,1.3838847998995334,1.5092157998587936,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-support,C4_SEARCH,11,CCR_TOOL,SEARCH_RECORD,,CONTINUE,0,0,1,0,0,0,UNKNOWN,SUPPORT-04-OK,193,193,0,0,0,0,0,0,0,0,2,1.584488800028339,1.1790104999672621,,"<think>

</think>

{""decision"": ""continue""}",1
progressive-context-v1,qwen3:0.6b,c4-support,C4_SEARCH,23,FULL,SEARCH_RECORD,,,0,0,0,0,1,1,SUPPORT-04-OK,SUPPORT-04-OK,193,427,227,906,906,0,1,0,0,1,1,0.0,2.8125330000184476,,,1
progressive-context-v1,qwen3:0.6b,c4-support,C4_SEARCH,23,COMPACT_ONLY,SEARCH_RECORD,,CONTINUE,0,0,0,0,0,0,UNKNOWN,SUPPORT-04-OK,193,193,0,0,0,0,0,0,0,0,1,0.0,1.1300363999325782,,,1
