partition,dataset,example_id,seed,root_mode,root_parent,entry_facet,root_available,K_search,B_ceiling,B_label,theta_edge,theta_goal,max_hops,strategy,different_facet_goal,goal_triggered,goal_correct,false_goal,goal_precision,terminal_parent,terminal_facet,terminal_classification,terminal_text,question,path,path_depth,stop_reason,visited,visited_count,frontier_size,nodes_expanded,raw_proposals,edge_admitted_candidates,duplicate_proposals,cycles_prevented,peak_frontier,goal_tests,goal_comparisons,adjacency_lookup_comparisons,native_dot_products,oracle_parent,oracle_recall,oracle_precision,complete_oracle,later_oracle_recall,chain_complete,search_seconds,goal_test_seconds,cpu_dedup_seconds,root_routing_seconds,graph_index_build_seconds,total_routing_seconds,candidate_tensor_bytes,logical_reference_tokens,logical_parent_count,conceptual_active_parent_count,conceptual_active_parent_fraction,materialized_parent_count,materialized_native_kv_tokens,active_native_kv_fraction,native_kv_bytes,peak_active_parent_count,query_facet_count,query_support_tokens,cpu_reference_cache_bytes,adjacency_cache_bytes,goal_cache_bytes,routing_cache_bytes,h2d_transfer_bytes,h2d_transfer_seconds,prep_baseline_gpu_allocated_bytes,prep_peak_gpu_allocated_bytes,prep_peak_gpu_reserved_bytes,search_peak_gpu_allocated_bytes,search_peak_gpu_reserved_bytes,active_kv_tokens,generation_performed,tpot,theta_edge_label,theta_goal_label,condition_id,root_count_requested
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,Is the improvement over state-of-the-art statistically significant?,[],,frontier_exhausted,"[0, 18, 3, 5, 15, 10, 1, 14, 13, 4, 16, 11, 12, 20, 19, 7, 6, 9, 2, 21, 8]",21,11,21,231,20,211,27,11,20,220,441,472453696,[0],1.0,0.047619047619047616,1.0,1.0,1.0,0.009105300006922334,0.0014660999877378345,9.190000128000975e-05,0.001004899968393147,1.86744230001932,1.8775524999946356,308,5434,22,21,0.9545454545454546,0,0,0.0,0,21,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,best_first,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0004346999921835959,8.269998943433166e-05,7.800001185387373e-06,0.001004899968393147,1.86744230001932,1.8688818999798968,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,best_first,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.00043509999522939324,7.830001413822174e-05,7.099995855242014e-06,0.001004899968393147,1.86744230001932,1.8688822999829426,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,best_first,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.00042449997272342443,7.670000195503235e-05,6.799993570894003e-06,0.001004899968393147,1.86744230001932,1.8688716999604367,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,best_first,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0004885999951511621,9.679998038336635e-05,9.200011845678091e-06,0.001004899968393147,1.86744230001932,1.8689357999828644,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,best_first,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0004735999973490834,7.619999814778566e-05,6.699992809444666e-06,0.001004899968393147,1.86744230001932,1.8689207999850623,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,best_first,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.00040600000647827983,7.310003275051713e-05,6.299989763647318e-06,0.001004899968393147,1.86744230001932,1.8688531999941915,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Is the improvement over state-of-the-art statistically significant?,[],,frontier_exhausted,"[0, 18, 3, 5, 15, 10, 1, 14, 13, 4, 16, 11, 20, 12, 6, 7, 9, 19, 21, 8, 2]",21,14,21,231,20,211,30,14,20,220,441,472453696,[0],1.0,0.047619047619047616,1.0,1.0,1.0,0.01104680000571534,0.0019104000530205667,6.820017006248236e-05,0.001004899968393147,1.86744230001932,1.8794939999934286,308,5434,22,21,0.9545454545454546,0,0,0.0,0,21,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,beam,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.00046090001706033945,8.269998943433166e-05,7.399998139590025e-06,0.001004899968393147,1.86744230001932,1.8689081000047736,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,beam,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0004684000159613788,8.539995178580284e-05,7.299997378140688e-06,0.001004899968393147,1.86744230001932,1.8689156000036746,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,beam,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0004670000053010881,7.700000423938036e-05,7.199996616691351e-06,0.001004899968393147,1.86744230001932,1.8689141999930143,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,beam,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.00043920002644881606,7.690000347793102e-05,6.400048732757568e-06,0.001004899968393147,1.86744230001932,1.868886400014162,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,beam,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0004363000043667853,7.639999967068434e-05,6.599992047995329e-06,0.001004899968393147,1.86744230001932,1.86888349999208,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,beam,False,1.0,0.0,1.0,0.0,18,1,false_semantic_closure,[source token span 4608:4864],Is the improvement over state-of-the-art statistically significant?,"[0, 18]",1,goal,"[0, 18]",2,1,1,11,1,0,0,1,1,11,21,472453696,[0],1.0,0.5,1.0,1.0,1.0,0.0004398000310175121,7.619999814778566e-05,6.599992047995329e-06,0.001004899968393147,1.86744230001932,1.8688870000187308,308,5434,22,2,0.09090909090909091,0,0,0.0,0,2,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,23,oracle,[0],"{""0"": 1}",1.0,11,,none,12.308167695999146,,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,Is the improvement over state-of-the-art statistically significant?,[],,max_hops,"[0, 18, 3, 5, 15, 1, 14, 20, 11, 12, 10, 4, 6, 7, 16, 19, 9]",17,4,13,143,16,108,20,4,16,176,273,472453696,[0],1.0,0.058823529411764705,1.0,1.0,1.0,0.00856509996810928,0.0017881998210214078,0.000265000038780272,0.001004899968393147,1.86744230001932,1.8770122999558225,308,5434,22,17,0.7727272727272727,0,0,0.0,0,17,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_beam_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,breadth_first,False,1.0,0.0,1.0,0.0,3,8,false_semantic_closure,[source token span 768:1024],Is the improvement over state-of-the-art statistically significant?,"[0, 3]",1,goal,"[0, 18, 3]",3,1,1,11,2,0,0,1,2,22,21,472453696,[0],1.0,0.3333333333333333,1.0,1.0,1.0,0.0006472999812103808,0.00021089997608214617,9.300012607127428e-06,0.0010079999919980764,1.86744230001932,1.8690975999925286,308,5434,22,3,0.13636363636363635,0,0,0.0,0,3,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,breadth_first,False,1.0,0.0,1.0,0.0,1,10,false_semantic_closure,[source token span 256:512],Is the improvement over state-of-the-art statistically significant?,"[0, 1]",1,goal,"[0, 18, 3, 5, 15, 10, 1]",7,1,1,11,6,0,0,1,6,66,21,472453696,[0],1.0,0.14285714285714285,1.0,1.0,1.0,0.000963500002399087,0.0004813999985344708,8.90000956133008e-06,0.0010079999919980764,1.86744230001932,1.8694138000137173,308,5434,22,7,0.3181818181818182,0,0,0.0,0,7,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,breadth_first,False,1.0,0.0,1.0,0.0,1,10,false_semantic_closure,[source token span 256:512],Is the improvement over state-of-the-art statistically significant?,"[0, 1]",1,goal,"[0, 18, 3, 5, 15, 10, 1]",7,1,1,11,6,0,0,1,6,66,21,472453696,[0],1.0,0.14285714285714285,1.0,1.0,1.0,0.0008146000327542424,0.0004482999793253839,6.199989002197981e-06,0.0010079999919980764,1.86744230001932,1.8692649000440724,308,5434,22,7,0.3181818181818182,0,0,0.0,0,7,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,breadth_first,False,1.0,0.0,1.0,0.0,1,10,false_semantic_closure,[source token span 256:512],Is the improvement over state-of-the-art statistically significant?,"[0, 1]",1,goal,"[0, 18, 3, 5, 15, 10, 1]",7,1,1,11,6,0,0,1,6,66,21,472453696,[0],1.0,0.14285714285714285,1.0,1.0,1.0,0.0009830999770201743,0.0005291000124998391,9.200011845678091e-06,0.0010079999919980764,1.86744230001932,1.8694333999883384,308,5434,22,7,0.3181818181818182,0,0,0.0,0,7,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,Is the improvement over state-of-the-art statistically significant?,[],,frontier_exhausted,"[0, 18, 3, 5, 15, 10, 1, 14, 13, 4, 16, 11, 12, 20, 19, 7, 6, 9, 2, 21, 8]",21,11,21,231,20,211,27,11,20,220,441,472453696,[0],1.0,0.047619047619047616,1.0,1.0,1.0,0.0117655000067316,0.0016663999413140118,0.0001517999917268753,0.0010079999919980764,1.86744230001932,1.8802158000180498,308,5434,22,21,0.9545454545454546,0,0,0.0,0,21,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,Is the improvement over state-of-the-art statistically significant?,[],,frontier_exhausted,"[0, 18, 3, 5, 15, 10, 1, 14, 13, 4, 16, 11, 12, 20, 19, 7, 6, 9, 2, 21, 8]",21,11,21,231,20,211,27,11,20,220,441,472453696,[0],1.0,0.047619047619047616,1.0,1.0,1.0,0.008903299982193857,0.0014389000134542584,0.00017209997167810798,0.0010079999919980764,1.86744230001932,1.877353599993512,308,5434,22,21,0.9545454545454546,0,0,0.0,0,21,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,Is the improvement over state-of-the-art statistically significant?,[],,frontier_exhausted,"[0, 18, 3, 5, 15, 10, 1, 14, 13, 4, 16, 11, 12, 20, 19, 7, 6, 9, 2, 21, 8]",21,11,21,231,20,211,27,11,20,220,441,472453696,[0],1.0,0.047619047619047616,1.0,1.0,1.0,0.014485899999272078,0.0019614999182522297,0.00019230006728321314,0.0010079999919980764,1.86744230001932,1.8829362000105903,308,5434,22,21,0.9545454545454546,0,0,0.0,0,21,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_breadth_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,best_first,False,1.0,0.0,1.0,0.0,3,8,false_semantic_closure,[source token span 768:1024],Is the improvement over state-of-the-art statistically significant?,"[0, 3]",1,goal,"[0, 18, 3]",3,1,1,11,2,0,0,1,2,22,21,472453696,[0],1.0,0.3333333333333333,1.0,1.0,1.0,0.0008746000239625573,0.00023509998572990298,1.4400051441043615e-05,0.0010079999919980764,1.86744230001932,1.8693249000352807,308,5434,22,3,0.13636363636363635,0,0,0.0,0,3,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,best_first,False,1.0,0.0,1.0,0.0,1,10,false_semantic_closure,[source token span 256:512],Is the improvement over state-of-the-art statistically significant?,"[0, 1]",1,goal,"[0, 18, 3, 5, 15, 10, 1]",7,1,1,11,6,0,0,1,6,66,21,472453696,[0],1.0,0.14285714285714285,1.0,1.0,1.0,0.0013055000454187393,0.0006524999043904245,1.379998866468668e-05,0.0010079999919980764,1.86744230001932,1.869755800056737,308,5434,22,7,0.3181818181818182,0,0,0.0,0,7,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,best_first,False,1.0,0.0,1.0,0.0,1,10,false_semantic_closure,[source token span 256:512],Is the improvement over state-of-the-art statistically significant?,"[0, 1]",1,goal,"[0, 18, 3, 5, 15, 10, 1]",7,1,1,11,6,0,0,1,6,66,21,472453696,[0],1.0,0.14285714285714285,1.0,1.0,1.0,0.0014634000253863633,0.0006587000680156052,1.5900004655122757e-05,0.0010079999919980764,1.86744230001932,1.8699137000367045,308,5434,22,7,0.3181818181818182,0,0,0.0,0,7,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,best_first,False,1.0,0.0,1.0,0.0,1,10,false_semantic_closure,[source token span 256:512],Is the improvement over state-of-the-art statistically significant?,"[0, 1]",1,goal,"[0, 18, 3, 5, 15, 10, 1]",7,1,1,11,6,0,0,1,6,66,21,472453696,[0],1.0,0.14285714285714285,1.0,1.0,1.0,0.0015491999802179635,0.0009074999252334237,1.2599979527294636e-05,0.0010079999919980764,1.86744230001932,1.8699994999915361,308,5434,22,7,0.3181818181818182,0,0,0.0,0,7,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Is the improvement over state-of-the-art statistically significant?,[],,frontier_exhausted,"[0, 18, 3, 5, 15, 10, 1, 14, 13, 4, 16, 11, 20, 12, 6, 7, 9, 19, 21, 8, 2]",21,14,21,231,20,211,30,14,20,220,441,472453696,[0],1.0,0.047619047619047616,1.0,1.0,1.0,0.010215099959168583,0.0016815997660160065,5.999993300065398e-05,0.0010079999919980764,1.86744230001932,1.8786653999704868,308,5434,22,21,0.9545454545454546,0,0,0.0,0,21,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Is the improvement over state-of-the-art statistically significant?,[],,frontier_exhausted,"[0, 18, 3, 5, 15, 10, 1, 14, 13, 4, 16, 11, 20, 12, 6, 7, 9, 19, 21, 8, 2]",21,14,21,231,20,211,30,14,20,220,441,472453696,[0],1.0,0.047619047619047616,1.0,1.0,1.0,0.011801099986769259,0.001637000183109194,6.869994103908539e-05,0.0010079999919980764,1.86744230001932,1.8802513999980874,308,5434,22,21,0.9545454545454546,0,0,0.0,0,21,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_best_first_goal_calibration,1
validation,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,37,oracle,[0],"{""0"": 10}",1.0,11,,none,12.308167695999146,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Is the improvement over state-of-the-art statistically significant?,[],,frontier_exhausted,"[0, 18, 3, 5, 15, 10, 1, 14, 13, 4, 16, 11, 20, 12, 6, 7, 9, 19, 21, 8, 2]",21,14,21,231,20,211,30,14,20,220,441,472453696,[0],1.0,0.047619047619047616,1.0,1.0,1.0,0.01115939998999238,0.0016054000589065254,7.09997839294374e-05,0.0010079999919980764,1.86744230001932,1.8796097000013106,308,5434,22,21,0.9545454545454546,0,0,0.0,0,21,11,11,620984671,1936,968,2904,33565328,0.011998599977232516,51470336,288987136,327155712,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_best_first_goal_calibration,1
